seedling_id,height_cm,diameter_mm,leaf_count,chlorosis,notes,date,branching,alive,seedling_sp,soil_type,neighbor,pot,neighb_sp,neighb_st,neighb_alive
4262,6.7,3.8,NA,4,NA,2023-03-01,24,1,P,P,3264,211074,P,C,1
3264,7.8,3.4,NA,4,NA,2023-03-01,10,1,P,C,4262,211074,P,P,1
3486,13.4,4.4,9,NA,NA,2023-03-01,2,1,Q,Q,3051,211286,Q,C,1
3051,7.8,5.7,6,NA,NA,2023-03-01,6,1,Q,C,3486,211286,Q,Q,1
3076,5.6,4.1,3,NA,NA,2023-03-01,NA,1,Q,C,3055,211244,Q,C,1
3055,11.9,5.8,4,NA,NA,2023-03-01,4,1,Q,C,3076,211244,Q,C,1
4315,8.3,3.4,NA,4,NA,2023-03-01,22,1,P,P,3890,211263,P,Q,1
3890,8.6,3,NA,4,NA,2023-03-01,23,1,P,Q,4315,211263,P,P,1
3334,3.4,2,NA,0,NA,2023-03-01,NA,0,P,C,3331,211214,P,C,0
3331,3.9,1.8,NA,0,NA,2023-03-01,NA,0,P,C,3334,211214,P,C,0
3188,7.4,3.4,3,NA,b,2023-03-01,NA,0,Q,C,4034,211257,Q,P,1
4034,13.4,6.1,14,NA,NA,2023-03-01,NA,1,Q,P,3188,211257,Q,C,0
3789,7.2,3.3,NA,5,NA,2023-03-01,12,1,P,Q,3779,211016,P,Q,1
3779,9.1,3.7,NA,5,NA,2023-03-01,19,1,P,Q,3789,211016,P,Q,1
4033,11.2,5.2,11,NA,NA,2023-03-01,NA,1,Q,P,4025,211262,Q,P,1
4025,13.4,4.8,12,NA,NA,2023-03-01,1.5,1,Q,P,4033,211262,Q,P,1
4162,9.6,4.7,11,NA,b,2023-03-01,NA,0,Q,P,4320,211012,P,P,1
4320,6.1,3,NA,3,NA,2023-03-01,14,1,P,P,4162,211012,Q,P,0
4230,12.2,2.7,NA,0,NA,2023-03-01,5,0,P,P,3701,211081,Q,Q,0
3701,14.5,4.5,13,NA,b,2023-03-01,NA,0,Q,Q,4230,211081,P,P,0
3276,8.5,3.5,NA,4,NA,2023-03-01,21,1,P,C,4324,211125,P,P,0
4324,7,1.2,NA,0,NA,2023-03-01,2,0,P,P,3276,211125,P,C,1
3570,15.3,5.3,52,NA,NA,2023-03-01,39,1,Q,Q,3562,211331,Q,Q,0
3562,6.5,4.4,11,NA,b,2023-03-01,12,0,Q,Q,3570,211331,Q,Q,1
4429,8.4,2.6,NA,0,NA,2023-03-01,4,0,P,P,3615,211317,Q,Q,1
3615,11.2,3.8,5,NA,NA,2023-03-01,NA,1,Q,Q,4429,211317,P,P,0
4028,9.5,5.5,10,NA,b,2023-03-01,1,0,Q,P,3955,211147,P,Q,1
3955,8.3,3.3,NA,2,NA,2023-03-01,18,1,P,Q,4028,211147,Q,P,0
3704,7.8,4.9,7,NA,NA,2023-03-01,2.5,1,Q,Q,4170,211029,Q,P,1
4170,4,6,9,NA,NA,2023-03-01,3.5,1,Q,P,3704,211029,Q,Q,1
3601,10.3,3.7,5,NA,NA,2023-03-01,2.5,1,Q,Q,3141,211261,Q,C,1
3141,17.5,4.2,3,NA,NA,2023-03-01,1.5,1,Q,C,3601,211261,Q,Q,1
3767,7.8,3.3,NA,4,NA,2023-03-01,14,1,P,Q,3577,211327,Q,Q,1
3577,6.1,4.5,5,NA,NA,2023-03-01,NA,1,Q,Q,3767,211327,P,Q,1
3804,6.9,3,NA,4,NA,2023-03-01,13,1,P,Q,4401,211278,P,P,1
4401,6.2,3.5,NA,4,NA,2023-03-01,18,1,P,P,3804,211278,P,Q,1
4297,7.1,2.9,NA,3,NA,2023-03-01,12,1,P,P,3128,211211,Q,C,1
3128,8,4.4,10,NA,NA,2023-03-01,1,1,Q,C,4297,211211,P,P,1
3002,7.7,5.1,16,NA,NA,2023-03-01,4,1,Q,C,3005,211080,Q,C,1
3005,7.7,4.7,11,NA,NA,2023-03-01,3,1,Q,C,3002,211080,Q,C,1
3274,4.5,1.7,NA,0,NA,2023-03-01,NA,0,P,C,3259,211042,P,C,0
3259,5,2.1,NA,0,NA,2023-03-01,NA,0,P,C,3274,211042,P,C,0
3986,12.8,4.6,37,NA,NA,2023-03-01,17,1,Q,P,4417,211056,P,P,1
4417,5.2,2.7,NA,4,NA,2023-03-01,19,1,P,P,3986,211056,Q,P,1
3140,5.5,3.2,9,NA,NA,2023-03-01,1,1,Q,C,3620,211309,Q,Q,1
3620,12.1,3.8,14,NA,NA,2023-03-01,3,1,Q,Q,3140,211309,Q,C,1
3033,5.6,4.4,6,NA,NA,2023-03-01,NA,1,Q,C,4155,211061,Q,P,1
4155,10.5,4.4,10,NA,NA,2023-03-01,NA,1,Q,P,3033,211061,Q,C,1
3654,19.6,4.8,28,NA,NA,2023-03-01,NA,1,Q,Q,3026,211045,Q,C,1
3026,8.2,3.8,5,NA,NA,2023-03-01,NA,1,Q,C,3654,211045,Q,Q,1
3119,10.4,3.5,6,NA,NA,2023-03-01,1.5,1,Q,C,3108,211159,Q,C,1
3108,4.6,5.1,1,NA,NA,2023-03-01,NA,1,Q,C,3119,211159,Q,C,1
3237,7.7,4.7,3,NA,b,2023-03-01,NA,0,Q,C,4124,211287,Q,P,1
4124,10.2,5.6,7,NA,NA,2023-03-01,3,1,Q,P,3237,211287,Q,C,0
3937,6.1,1.7,NA,0,NA,2023-03-01,4.5,0,P,Q,4163,211084,Q,P,1
4163,19.6,5.1,18,NA,NA,2023-03-01,12,1,Q,P,3937,211084,P,Q,0
4402,4.5,1.7,NA,0,NA,2023-03-01,3,0,P,P,3522,211167,Q,Q,0
3522,21.2,4.8,1,NA,b,2023-03-01,NA,0,Q,Q,4402,211167,P,P,0
3741,8.9,3,NA,5,NA,2023-03-01,19,1,P,Q,3493,211106,Q,Q,1
3493,11.6,3.6,7,NA,NA,2023-03-01,NA,1,Q,Q,3741,211106,P,Q,1
4120,17.8,4,17,NA,NA,2023-03-01,7,1,Q,P,4042,211227,Q,P,1
4042,11.5,5.6,11,NA,NA,2023-03-01,5,1,Q,P,4120,211227,Q,P,1
4273,5.8,2.4,NA,3,NA,2023-03-01,2.5,1,P,P,3423,211157,P,C,1
3423,6,2.5,NA,2,NA,2023-03-01,NA,1,P,C,4273,211157,P,P,1
3120,10.9,3.8,1,NA,NA,2023-03-01,NA,1,Q,C,3664,211213,Q,Q,1
3664,10.4,4.8,15,NA,NA,2023-03-01,2,1,Q,Q,3120,211213,Q,C,1
3724,5.8,3,NA,4,NA,2023-03-01,20,1,P,Q,3742,211201,P,Q,1
3742,6.9,2.1,NA,3,NA,2023-03-01,1,1,P,Q,3724,211201,P,Q,1
4035,10.3,4.7,12,NA,NA,2023-03-01,NA,1,Q,P,4321,211189,P,P,1
4321,7.4,3.3,NA,4,NA,2023-03-01,11,1,P,P,4035,211189,Q,P,1
4060,7.9,5.8,12,NA,NA,2023-03-01,5,1,Q,P,3124,211130,Q,C,0
3124,10.2,3.7,2,NA,b,2023-03-01,NA,0,Q,C,4060,211130,Q,P,1
4082,8.5,3.7,15,NA,NA,2023-03-01,2.5,1,Q,P,3769,211040,P,Q,1
3769,8.6,3.7,NA,4,NA,2023-03-01,28,1,P,Q,4082,211040,Q,P,1
3440,6.1,2.7,NA,3,NA,2023-03-01,10,1,P,C,3854,211192,P,Q,1
3854,4.1,3.7,NA,1,NA,2023-03-01,15.5,1,P,Q,3440,211192,P,C,1
3337,7.1,3,NA,4,NA,2023-03-01,8,1,P,C,4289,211272,P,P,1
4289,6,2.6,NA,4,NA,2023-03-01,11,1,P,P,3337,211272,P,C,1
3543,8.2,3.9,13,NA,b,2023-03-01,1,0,Q,Q,4081,211140,Q,P,1
4081,9.9,4.1,8,NA,NA,2023-03-01,NA,1,Q,P,3543,211140,Q,Q,0
3583,7.9,5.3,9,NA,NA,2023-03-01,NA,1,Q,Q,4343,211156,P,P,1
4343,7.2,2.1,NA,1,NA,2023-03-01,NA,1,P,P,3583,211156,Q,Q,1
3517,8.1,4.4,6,NA,NA,2023-03-01,NA,1,Q,Q,4323,211193,P,P,1
4323,11.3,3.1,NA,3,NA,2023-03-01,19,1,P,P,3517,211193,Q,Q,1
3524,7.3,6.2,24,NA,NA,2023-03-01,7,1,Q,Q,4018,211237,Q,P,1
4018,7.7,3.5,12,NA,NA,2023-03-01,2,1,Q,P,3524,211237,Q,Q,1
4109,7.3,4.9,4,NA,NA,2023-03-01,NA,1,Q,P,3821,211252,P,Q,0
3821,4.7,2.3,NA,0,NA,2023-03-01,2.5,0,P,Q,4109,211252,Q,P,1
4258,8,2.3,NA,0,NA,2023-03-01,14,0,P,P,3521,211126,Q,Q,1
3521,12.8,5.7,11,NA,NA,2023-03-01,NA,1,Q,Q,4258,211126,P,P,0
4404,5.4,3.3,NA,4,NA,2023-03-01,8,1,P,P,3566,211181,Q,Q,1
3566,11.9,3.7,26,NA,NA,2023-03-01,6.5,1,Q,Q,4404,211181,P,P,1
4085,9.9,7.1,11,NA,NA,2023-03-01,16,1,Q,P,3139,211083,Q,C,1
3139,6.1,2.5,4,NA,NA,2023-03-01,NA,1,Q,C,4085,211083,Q,P,1
3518,19,5,8,NA,NA,2023-03-01,NA,1,Q,Q,3113,211127,Q,C,1
3113,6,4.9,2,NA,NA,2023-03-01,NA,1,Q,C,3518,211127,Q,Q,1
4067,7.5,4.6,15,NA,NA,2023-03-01,11,1,Q,P,4370,211225,P,P,1
4370,10.3,3.4,NA,4,NA,2023-03-01,27,1,P,P,4067,211225,Q,P,1
4344,4.2,1.7,NA,0,NA,2023-03-01,3,0,P,P,3265,211208,P,C,0
3265,4.1,1.6,NA,0,NA,2023-03-01,NA,0,P,C,4344,211208,P,P,0
3580,5.2,6,4,NA,NA,2023-03-01,NA,1,Q,Q,4027,211162,Q,P,1
4027,5.5,4.4,10,NA,NA,2023-03-01,1.5,1,Q,P,3580,211162,Q,Q,1
3271,3.1,1.5,NA,0,NA,2023-03-01,NA,0,P,C,4268,211028,P,P,1
4268,7.6,3.5,NA,4,NA,2023-03-01,14,1,P,P,3271,211028,P,C,0
4136,11.6,4.7,13,NA,b,2023-03-01,4,0,Q,P,3755,211310,P,Q,0
3755,11.2,3.5,NA,0,NA,2023-03-01,13,0,P,Q,4136,211310,Q,P,0
4046,7.6,4.9,7,NA,NA,2023-03-01,1,1,Q,P,3859,211155,P,Q,1
3859,7.5,3.1,NA,4,NA,2023-03-01,13,1,P,Q,4046,211155,Q,P,1
3556,11.4,5.5,6,NA,NA,2023-03-01,NA,1,Q,Q,3893,211233,P,Q,1
3893,7.6,2.9,NA,4,NA,2023-03-01,19,1,P,Q,3556,211233,Q,Q,1
3056,5.3,3.9,4,NA,NA,2023-03-01,NA,1,Q,C,3987,211216,Q,P,0
3987,11.9,3.4,1,NA,b,2023-03-01,NA,0,Q,P,3056,211216,Q,C,1
3573,12.3,3.9,1,NA,NA,2023-03-01,3,1,Q,Q,3096,211282,Q,C,1
3096,4.8,3.4,4,NA,NA,2023-03-01,NA,1,Q,C,3573,211282,Q,Q,1
3339,5.1,2.3,NA,3,NA,2023-03-01,4,1,P,C,3898,211305,P,Q,1
3898,6.2,2.8,NA,3,NA,2023-03-01,11,1,P,Q,3339,211305,P,C,1
3827,12.4,4,NA,4,NA,2023-03-01,28,1,P,Q,3612,211206,Q,Q,1
3612,14,4.3,25,NA,NA,2023-03-01,12,1,Q,Q,3827,211206,P,Q,1
4175,10.5,5.3,19,NA,NA,2023-03-01,4,1,Q,P,4237,211024,P,P,1
4237,8.6,3,NA,4,NA,2023-03-01,17,1,P,P,4175,211024,Q,P,1
4274,9.6,3,NA,2,NA,2023-03-01,8,1,P,P,3795,211010,P,Q,1
3795,12.1,4.7,NA,3,NA,2023-03-01,9,1,P,Q,4274,211010,P,P,1
3764,9.3,1.9,NA,0,NA,2023-03-01,7.5,0,P,Q,3382,211334,P,C,1
3382,3.9,2.2,NA,3,NA,2023-03-01,4,1,P,C,3764,211334,P,Q,0
3643,7,2.6,2,NA,b,2023-03-01,NA,0,Q,Q,3646,211169,Q,Q,0
3646,10.1,5.2,17,NA,b,2023-03-01,6,0,Q,Q,3643,211169,Q,Q,0
3434,6.5,2,NA,0,NA,2023-03-01,6,0,P,C,3900,211346,P,Q,1
3900,7.5,2.5,NA,5,NA,2023-03-01,15,1,P,Q,3434,211346,P,C,0
3697,16.2,7.1,NA,4,NA,2023-03-01,NA,1,Q,Q,3771,211085,P,Q,0
3771,6.5,2.7,NA,0,NA,2023-03-01,1.5,0,P,Q,3697,211085,Q,Q,1
3708,19.7,5.1,11,NA,NA,2023-03-01,6,1,Q,Q,3709,211082,Q,Q,1
3709,10.6,4.7,15,NA,NA,2023-03-01,NA,1,Q,Q,3708,211082,Q,Q,1
3873,9.4,3.2,NA,3,NA,2023-03-01,23,1,P,Q,3475,211177,P,C,0
3475,5,1.7,NA,0,NA,2023-03-01,1,0,P,C,3873,211177,P,Q,1
3645,9.7,3.7,6,NA,NA,2023-03-01,1.5,1,Q,Q,3186,211337,Q,C,1
3186,8.9,4.9,4,NA,NA,2023-03-01,2,1,Q,C,3645,211337,Q,Q,1
4424,4.9,1.5,NA,0,NA,2023-03-01,2,0,P,P,3998,211314,Q,P,0
3998,6,5.9,14,NA,b,2023-03-01,5,0,Q,P,4424,211314,P,P,0
3650,8.3,3.7,11,NA,NA,2023-03-01,1,1,Q,Q,4265,211062,P,P,1
4265,9,3.1,NA,4,NA,2023-03-01,14,1,P,P,3650,211062,Q,Q,1
3241,4.1,2.1,NA,0,NA,2023-03-01,NA,0,P,C,4251,211135,P,P,1
4251,7.9,2.8,NA,5,NA,2023-03-01,10,1,P,P,3241,211135,P,C,0
3044,7.3,4.1,3,NA,NA,2023-03-01,1,1,Q,C,3045,211037,Q,C,1
3045,9.5,6.3,3,NA,NA,2023-03-01,NA,1,Q,C,3044,211037,Q,C,1
4015,15.6,4,5,NA,NA,2023-03-01,NA,1,Q,P,3581,211344,Q,Q,1
3581,11.4,4.3,12,NA,NA,2023-03-01,NA,1,Q,Q,4015,211344,Q,P,1
3619,10.1,4.3,12,NA,NA,2023-03-01,0.5,1,Q,Q,3621,211322,Q,Q,0
3621,5,3.1,3,NA,b,2023-03-01,NA,0,Q,Q,3619,211322,Q,Q,1
4063,6.3,6.1,39,NA,NA,2023-03-01,13,1,Q,P,4379,211224,P,P,1
4379,9.2,2.9,NA,3,NA,2023-03-01,14.5,1,P,P,4063,211224,Q,P,1
3327,2.5,1.1,NA,0,NA,2023-03-01,NA,0,P,C,4311,211207,P,P,0
4311,4.8,2,NA,0,NA,2023-03-01,19,0,P,P,3327,211207,P,C,0
4367,7.6,2.4,NA,5,NA,2023-03-01,10,1,P,P,3614,211320,Q,Q,1
3614,13.1,3.9,8,NA,NA,2023-03-01,NA,1,Q,Q,4367,211320,P,P,1
4410,11.4,3.4,NA,4,NA,2023-03-01,21,1,P,P,3261,211149,P,C,1
3261,7.4,2.2,NA,3,NA,2023-03-01,10,1,P,C,4410,211149,P,P,1
3856,9.5,2.3,NA,0,NA,2023-03-01,11,0,P,Q,4013,211326,Q,P,1
4013,8.9,4.5,17,NA,NA,2023-03-01,13,1,Q,P,3856,211326,P,Q,0
3640,12,4.9,15,NA,NA,2023-03-01,NA,1,Q,Q,3599,211246,Q,Q,1
3599,9.9,6.7,8,NA,NA,2023-03-01,1.5,1,Q,Q,3640,211246,Q,Q,1
3849,9.3,3.4,NA,4,NA,2023-03-01,17.5,1,P,Q,3817,211151,P,Q,1
3817,5.9,2.5,NA,3,NA,2023-03-01,9,1,P,Q,3849,211151,P,Q,1
4378,8.6,3,NA,4,NA,2023-03-01,9,1,P,P,4089,211323,Q,P,1
4089,10.7,3.3,22,NA,NA,2023-03-01,10.5,1,Q,P,4378,211323,P,P,1
3825,6.1,2.9,NA,2,NA,2023-03-01,14.5,1,P,Q,3338,211325,P,C,1
3338,8.5,3.4,NA,4,NA,2023-03-01,17,1,P,C,3825,211325,P,Q,1
3752,11.3,3.1,NA,4,NA,2023-03-01,7,1,P,Q,3739,211102,P,Q,0
3739,5.1,1.6,NA,0,NA,2023-03-01,3,0,P,Q,3752,211102,P,Q,1
3151,12.8,4.2,15,NA,NA,2023-03-01,NA,1,Q,C,3191,211304,Q,C,1
3191,7,4.5,3,NA,NA,2023-03-01,2,1,Q,C,3151,211304,Q,C,1
3785,10.8,3.1,NA,3,NA,2023-03-01,20,1,P,Q,3777,211204,P,Q,1
3777,8.5,3.3,NA,4,NA,2023-03-01,15,1,P,Q,3785,211204,P,Q,1
3260,5.4,2.1,NA,0,NA,2023-03-01,3,0,P,C,4400,211124,P,P,1
4400,9.2,3.1,NA,4,NA,2023-03-01,8,1,P,P,3260,211124,P,C,0
3799,11.6,3.3,NA,3,NA,2023-03-01,15.5,1,P,Q,3679,211034,Q,Q,1
3679,5.4,4,5,NA,NA,2023-03-01,NA,1,Q,Q,3799,211034,P,Q,1
3600,9.8,6.6,9,NA,NA,2023-03-01,6,1,Q,Q,3046,211166,Q,C,1
3046,12.4,5.5,5,NA,NA,2023-03-01,NA,1,Q,C,3600,211166,Q,Q,1
4061,10.4,4.9,14,NA,NA,2023-03-01,3.5,1,Q,P,3483,211103,Q,Q,1
3483,7.5,3.3,3,NA,NA,2023-03-01,NA,1,Q,Q,4061,211103,Q,P,1
3118,10.2,4.4,0,NA,NA,2023-03-01,NA,1,Q,C,3136,211115,Q,C,1
3136,8.6,6.2,3,NA,NA,2023-03-01,2.5,1,Q,C,3118,211115,Q,C,1
3000,21.3,5.7,3,NA,NA,2023-03-01,NA,1,Q,C,4014,211148,Q,P,1
4014,6.4,4.6,12,NA,NA,2023-03-01,2,1,Q,P,3000,211148,Q,C,1
4029,6.9,3.4,8,NA,NA,2023-03-01,NA,1,Q,P,4056,211153,Q,P,1
4056,6.7,5.2,4,NA,NA,2023-03-01,NA,1,Q,P,4029,211153,Q,P,1
4159,6.5,6.7,9,NA,NA,2023-03-01,2,1,Q,P,3114,211075,Q,C,1
3114,7.7,5.2,4,NA,NA,2023-03-01,NA,1,Q,C,4159,211075,Q,P,1
3837,9.5,3,NA,4,NA,2023-03-01,11,1,P,Q,3587,211229,Q,Q,1
3587,20.5,5.9,5,NA,NA,2023-03-01,3,1,Q,Q,3837,211229,P,Q,1
3383,6.3,2,NA,4,NA,2023-03-01,11,1,P,C,4407,211245,P,P,1
4407,7.3,2.8,NA,4,NA,2023-03-01,20,1,P,P,3383,211245,P,C,1
3335,8,2.2,NA,2,NA,2023-03-01,6,1,P,C,3905,211196,P,Q,1
3905,8.9,2.8,NA,4,NA,2023-03-01,21.5,1,P,Q,3335,211196,P,C,1
3135,5.5,8,6,NA,NA,2023-03-01,4,1,Q,C,3132,211250,Q,C,1
3132,12.8,4.4,3,NA,NA,2023-03-01,NA,1,Q,C,3135,211250,Q,C,1
4280,9.8,3.5,NA,4,NA,2023-03-01,21.5,1,P,P,4079,211256,Q,P,1
4079,14.6,6,8,NA,NA,2023-03-01,NA,1,Q,P,4280,211256,P,P,1
3272,7.8,1.9,NA,3,NA,2023-03-01,7.5,1,P,C,4293,211265,P,P,1
4293,6.8,2.5,NA,4,NA,2023-03-01,19,1,P,P,3272,211265,P,C,1
4195,9,5.7,24,NA,NA,2023-03-01,23,1,Q,P,3008,211036,Q,C,1
3008,8.6,7.6,7,NA,NA,2023-03-01,NA,1,Q,C,4195,211036,Q,P,1
3532,11.6,3.9,9,NA,b,2023-03-01,4,0,Q,Q,4228,211268,P,P,1
4228,8.6,2.6,NA,3,NA,2023-03-01,7.5,1,P,P,3532,211268,Q,Q,0
4255,5.8,2.7,NA,4,NA,2023-03-01,7,1,P,P,3584,211255,Q,Q,1
3584,11.2,5.2,7,NA,NA,2023-03-01,NA,1,Q,Q,4255,211255,P,P,1
3250,3.2,2.1,NA,0,NA,2023-03-01,2,0,P,C,3438,211191,P,C,0
3438,4,1.8,NA,0,NA,2023-03-01,NA,0,P,C,3250,211191,P,C,0
3254,4.8,2.8,NA,3,NA,2023-03-01,3,1,P,C,4253,211188,P,P,1
4253,8.1,3.6,NA,3,NA,2023-03-01,5,1,P,P,3254,211188,P,C,1
4399,9,3,NA,2,NA,2023-03-01,8,1,P,P,4227,211279,P,P,1
4227,13.7,4,NA,4,NA,2023-03-01,12.5,1,P,P,4399,211279,P,P,1
4133,11,4.6,10,NA,NA,2023-03-01,1.5,1,Q,P,3850,211294,P,Q,0
3850,5.1,2.7,NA,0,NA,2023-03-01,2,0,P,Q,4133,211294,Q,P,1
3626,7.4,4,17,NA,NA,2023-03-01,5,1,Q,Q,3629,211184,Q,Q,1
3629,14.4,5.3,6,NA,NA,2023-03-01,1,1,Q,Q,3626,211184,Q,Q,1
4316,9.8,3.5,NA,4,NA,2023-03-01,14,1,P,P,3885,211136,P,Q,1
3885,7.2,3.5,NA,4,NA,2023-03-01,10,1,P,Q,4316,211136,P,P,1
4221,8.5,3.3,NA,3,NA,2023-03-01,13,1,P,P,3549,211215,Q,Q,1
3549,10.2,4.9,19,NA,NA,2023-03-01,13,1,Q,Q,4221,211215,P,P,1
3746,6.7,2.7,NA,2,NA,2023-03-01,17,1,P,Q,3623,211306,Q,Q,1
3623,9.7,4.7,15,NA,NA,2023-03-01,7,1,Q,Q,3746,211306,P,Q,1
3542,9.8,3.8,17,NA,NA,2023-03-01,5,1,Q,Q,3844,211243,P,Q,1
3844,12.3,4.4,NA,5,NA,2023-03-01,11,1,P,Q,3542,211243,Q,Q,1
3839,12.5,3.8,NA,4,NA,2023-03-01,16,1,P,Q,3838,211139,P,Q,1
3838,7.9,3.7,NA,2,NA,2023-03-01,16.5,1,P,Q,3839,211139,P,Q,1
4135,8.2,4.1,11,NA,NA,2023-03-01,2.5,1,Q,P,3095,211288,Q,C,1
3095,8.6,6.3,13,NA,NA,2023-03-01,10,1,Q,C,4135,211288,Q,P,1
3723,5.6,2.5,NA,4,NA,2023-03-01,9,1,P,Q,4218,211307,P,P,1
4218,8.1,3.6,NA,5,NA,2023-03-01,19,1,P,P,3723,211307,P,Q,1
4333,8,3.7,NA,5,NA,2023-03-01,30,1,P,P,3775,211066,P,Q,1
3775,10.4,3.2,NA,3,NA,2023-03-01,3,1,P,Q,4333,211066,P,P,1
3489,26.3,4.5,5,NA,NA,2023-03-01,1.5,1,Q,Q,3511,211163,Q,Q,1
3511,6.1,3.8,3,NA,NA,2023-03-01,NA,1,Q,Q,3489,211163,Q,Q,1
3999,5.5,4.7,18,NA,NA,2023-03-01,4,1,Q,P,3860,211199,P,Q,1
3860,9,3.6,NA,4,NA,2023-03-01,24,1,P,Q,3999,211199,Q,P,1
4312,6.3,2.8,NA,3,NA,2023-03-01,15,1,P,P,3553,211172,Q,Q,1
3553,5.8,3.3,10,NA,NA,2023-03-01,1,1,Q,Q,4312,211172,P,P,1
3611,9.5,3.7,7,NA,NA,2023-03-01,NA,1,Q,Q,3077,211236,Q,C,1
3077,5.6,4.2,7,NA,NA,2023-03-01,NA,1,Q,C,3611,211236,Q,Q,1
4435,4.3,2.4,NA,2,NA,2023-03-01,6.5,1,P,P,3364,211319,P,C,1
3364,8.7,3.2,NA,4,NA,2023-03-01,18,1,P,C,4435,211319,P,P,1
3995,5.9,4,3,NA,b,2023-03-01,1,0,Q,P,4007,211053,Q,P,1
4007,8.7,5.2,6,NA,NA,2023-03-01,2,1,Q,P,3995,211053,Q,P,0
3392,2.8,2.3,NA,0,NA,2023-03-01,NA,0,P,C,3400,211060,P,C,0
3400,4.3,2.4,NA,0,NA,2023-03-01,1.5,0,P,C,3392,211060,P,C,0
4213,8.6,4,NA,3,NA,2023-03-01,25,1,P,P,4187,211019,Q,P,1
4187,6.9,4.3,9,NA,NA,2023-03-01,1.5,1,Q,P,4213,211019,P,P,1
3243,3.8,1.7,NA,0,NA,2023-03-01,NA,0,P,C,3242,211105,P,C,0
3242,3.2,2.1,NA,0,NA,2023-03-01,2,0,P,C,3243,211105,P,C,0
3325,3.7,1.5,NA,0,NA,2023-03-01,NA,0,P,C,3333,211232,P,C,0
3333,3.7,2.6,NA,0,NA,2023-03-01,NA,0,P,C,3325,211232,P,C,0
4183,12.9,4.5,11,NA,NA,2023-03-01,5,1,Q,P,3959,211038,P,Q,1
3959,7.4,3.9,NA,4,NA,2023-03-01,8,1,P,Q,4183,211038,Q,P,1
4368,4.9,3.3,NA,5,NA,2023-03-01,16.5,1,P,P,4384,211052,P,P,1
4384,6.5,3.2,NA,4,NA,2023-03-01,16,1,P,P,4368,211052,P,P,1
4392,7.1,3.5,NA,4,NA,2023-03-01,29,1,P,P,4388,211095,P,P,0
4388,5.5,1.9,NA,0,NA,2023-03-01,1.8,0,P,P,4392,211095,P,P,1
3915,8.3,3.7,NA,5,NA,2023-03-01,13,1,P,Q,3958,211039,P,Q,1
3958,8.3,3.1,NA,4,NA,2023-03-01,9.5,1,P,Q,3915,211039,P,Q,1
3494,9.1,2.9,11,NA,NA,2023-03-01,1.5,1,Q,Q,4260,211134,P,P,1
4260,9.9,3.3,NA,5,NA,2023-03-01,11,1,P,P,3494,211134,Q,Q,1
3853,8.7,3.5,NA,4,NA,2023-03-01,16,1,P,Q,4055,211154,Q,P,1
4055,4.3,4.6,12,NA,NA,2023-03-01,13.5,1,Q,P,3853,211154,P,Q,1
3576,10.2,5.6,8,NA,NA,2023-03-01,NA,1,Q,Q,4329,211234,P,P,0
4329,8.2,1.8,NA,0,NA,2023-03-01,6.5,0,P,P,3576,211234,Q,Q,1
4146,12.5,5.2,15,NA,NA,2023-03-01,7.5,1,Q,P,3531,211210,Q,Q,1
3531,7,4.7,9,NA,NA,2023-03-01,NA,1,Q,Q,4146,211210,Q,P,1
3359,4.9,2.6,NA,0,NA,2023-03-01,2,0,P,C,3348,211311,P,C,0
3348,3.5,2,NA,0,NA,2023-03-01,2,0,P,C,3359,211311,P,C,0
4017,9.5,5.3,19,NA,NA,2023-03-01,2,1,Q,P,3042,211240,Q,C,1
3042,6.2,4.3,13,NA,NA,2023-03-01,1.5,1,Q,C,4017,211240,Q,P,1
3813,6.5,2.2,NA,4,NA,2023-03-01,6.5,1,P,Q,3356,211281,P,C,1
3356,6.1,2.5,NA,5,NA,2023-03-01,3.5,1,P,C,3813,211281,P,Q,1
3495,10.7,5,17,NA,NA,2023-03-01,10,1,Q,Q,4319,211004,P,P,1
4319,7.3,3.2,NA,5,NA,2023-03-01,15.5,1,P,P,3495,211004,Q,Q,1
4088,5.9,4.5,9,NA,NA,2023-03-01,NA,1,Q,P,3684,211064,Q,Q,1
3684,8,6,11,NA,NA,2023-03-01,13,1,Q,Q,4088,211064,Q,P,1
3992,7,5.1,11,NA,NA,2023-03-01,NA,1,Q,P,4008,211008,Q,P,1
4008,8.8,3.7,12,NA,NA,2023-03-01,5,1,Q,P,3992,211008,Q,P,1
3006,6.6,5,3,NA,NA,2023-03-01,NA,1,Q,C,3593,211175,Q,Q,1
3593,7.5,5.3,7,NA,NA,2023-03-01,4,1,Q,Q,3006,211175,Q,C,1
3574,10.8,4.3,3,NA,NA,2023-03-01,NA,1,Q,Q,3183,211303,Q,C,1
3183,4.9,5.4,9,NA,NA,2023-03-01,9,1,Q,C,3574,211303,Q,Q,1
4322,5.8,2.8,NA,5,NA,2023-03-01,12,1,P,P,4408,211173,P,P,1
4408,5.7,3.6,NA,4,NA,2023-03-01,16,1,P,P,4322,211173,P,P,1
3268,2.7,1.7,NA,0,NA,2023-03-01,NA,0,P,C,3386,211033,P,C,0
3386,3.6,1.9,NA,0,NA,2023-03-01,NA,0,P,C,3268,211033,P,C,0
3550,9.5,5.8,10,NA,NA,2023-03-01,4.5,1,Q,Q,3181,211336,Q,C,1
3181,12.4,5,7,NA,NA,2023-03-01,NA,1,Q,C,3550,211336,Q,Q,1
